Planting date,Software,Location,Date,DOY,Altitude (m),Stage-Full,Stage,Plot_ID,Replicate,Zone,Zone_Identification,Cover_Crop_Variety,Treatment_2__Cut_Fill_Range,One_Mix_None_Cover_Crop,Thermal,NDWI,EVI,NAVI,GNDVI,Cigreen,RENDVI,TGI,SAVI,CI_RedEdge,BI,SCI,GLI,NGRDI_Zonal,SI,VARI,HUE,BGI,PSRI,RVI,TVI,CVI,NDVI,DVI,Soy_yiled(bu/acre),Observed data,Days after planting,Canopy Height (cm),LAI
,Pix4d,Rice_Station,4/30/2021,120,120,,,201,2,1,"12"""" Fill",NC,0.8:1.04,NO,23.3087749,-0.3436351,0.2450615,0.4617001,0.3436351,1.2064773,0.1413381,2.5237701,0.1106121,0.3600509,0.1441869,0.01265,0.0836767,-0.01265,0.2142789,-0.0209451,0.0002147,0.6683002,0.03248,2.2972305,8.2247257,2.1847539,0.324529,0.0740365,51.13,,,,
,Pix4d,Rice_Station,4/30/2021,120,120,,,202,2,1,"12"""" Fill",Cereal Rye+ Black Oat+ Triticale (CR+BO+TR),0.8:1.04,MIX (CR+BO+TR),23.816988,-0.4409759,0.3596345,0.6223115,0.4409759,1.7291605,0.1995,3.1722627,0.1597367,0.5257335,0.1122629,-0.0499053,0.13862,0.0499053,0.1977333,0.0715404,-0.0000401,0.6095209,-0.0392169,3.215771,12.7403994,2.402601,0.469924,0.1086418,53.08,,,,
,Pix4d,Rice_Station,4/30/2021,120,120,,,203,2,1,"12"""" Fill",Black Oat (BO),0.8:1.04,One (BO),23.3597088,-0.4376779,0.3418492,0.6034313,0.4376779,1.7936971,0.203883,2.9294655,0.1523719,0.5562662,0.1145864,-0.0442853,0.135008,0.0442853,0.2028174,0.0619774,0.0000305,0.6115767,-0.0279393,3.357352,11.9301157,2.4414945,0.4575997,0.107176,50.77,,,,
,Pix4d,Rice_Station,4/30/2021,120,120,,,204,2,1,"12"""" Fill",Cereal Rye+ Crimson Clover+ Kale (CR+CC+KA),0.8:1.04,MIX (CR+CC+KA),23.4377594,-0.4494938,0.339772,0.625658,0.4494938,1.7696542,0.2069845,2.8622735,0.1520875,0.5468421,0.1047264,-0.0375749,0.1326605,0.0375749,0.2127403,0.0525505,-0.0000117,0.6058267,-0.0281011,3.1808498,11.8535309,2.502558,0.4694074,0.105124,53.48,,,,
,Pix4d,Rice_Station,2/5/2021,36,120,,,205,2,5,"12"""" Cut",Triticale (TR),-0.9:-1.1,One (TR),3.1943605,-0.1796887,0.0691135,0.1586679,0.1796887,0.4417628,0.0323047,1.7457355,0.0334765,0.0676716,0.1958173,0.0944517,0.0155752,-0.0944517,0.2470981,-0.140888,0.0007786,0.7298475,0.154498,1.1918914,1.0821102,1.7452663,0.0868229,0.0179785,53.71,,,,
,Pix4d,Rice_Station,4/30/2021,120,120,,,206,2,1,"12"""" Fill",Cereal Rye (CR),0.8:1.04,One (CR),23.4114113,-0.4058506,0.3090201,0.5782993,0.4058506,1.4531872,0.1765263,3.0364773,0.1389291,0.4443613,0.1174153,-0.0227839,0.1193024,0.0227839,0.2153764,0.0320346,-0.0000038,0.6195289,-0.0168556,2.669924,10.8619528,2.3043191,0.4187374,0.0913747,46.40,,,,
,Pix4d,Rice_Station,4/30/2021,120,120,,,301,3,1,"12"""" Fill",Cereal Rye+ Black Oat+ Triticale (CR+BO+TR),0.8:1.04,MIX (CR+BO+TR),23.0892906,-0.4750337,0.3587422,0.6587021,0.4750337,1.9598441,0.2250283,2.7918541,0.1592899,0.6081368,0.095776,-0.0508289,0.1427278,0.0508289,0.205213,0.0722062,-0.0000372,0.5988828,-0.0424333,3.458699,12.4169712,2.6034858,0.5044671,0.1114093,50.04,,,,
,Pix4d,Rice_Station,2/5/2021,36,120,,,205,2,1,"12"""" Fill",Triticale (TR),0.8:1.04,One (TR),2.3294425,-0.219255,0.1207843,0.2611629,0.219255,0.5703208,0.0671472,1.7193985,0.0546245,0.1454364,0.1737264,0.0694634,0.0255147,-0.0694634,0.2098481,-0.1065073,0.0004276,0.7509925,0.109607,1.3672588,3.2773504,1.8062873,0.1521608,0.0344135,53.71,,,,
,Pix4d,Rice_Station,4/30/2021,120,120,,,303,3,1,"12"""" Fill",Black Oat (BO),0.8:1.04,One (BO),22.7259922,-0.2781656,0.1915158,0.3605793,0.2781656,0.8778375,0.0965625,2.0264211,0.0848253,0.230342,0.1713816,0.0373499,0.0501533,-0.0373499,0.1924588,-0.0589509,0.0003436,0.7335166,0.0646605,1.8196865,5.9836168,1.9767947,0.2391265,0.0524907,46.96,,,,
,Pix4d,Rice_Station,4/30/2021,120,120,,,304,3,1,"12"""" Fill",NC,0.8:1.04,NO,22.9183998,-0.3778763,0.2855848,0.5211585,0.3778763,1.4309214,0.164978,2.7416224,0.1264898,0.432992,0.1342874,-0.0286605,0.1174196,0.0286605,0.1975611,0.0372593,0.000134,0.6419659,-0.0088423,2.8121307,9.6840429,2.1884341,0.3880645,0.0841425,46.49,,,,
,Pix4d,Rice_Station,4/30/2021,120,120,,,305,3,1,"12"""" Fill",Cereal Rye (CR),0.8:1.04,One (CR),23.3826332,-0.4851611,0.3673847,0.6864077,0.4851611,1.989314,0.235004,3.017432,0.1626071,0.6328751,0.0885071,-0.0741249,0.1657396,0.0741249,0.2055929,0.1048302,-0.0000836,0.5711903,-0.0671437,3.6158094,12.7482491,2.5292401,0.5324991,0.1122698,54.94,,,,
,Pix4d,Rice_Station,4/30/2021,120,120,,,306,3,1,"12"""" Fill",Cereal Rye+ Crimson Clover+ Kale (CR+CC+KA),0.8:1.04,MIX (CR+CC+KA),23.3636189,-0.4510095,0.3513941,0.644538,0.4510095,1.7225667,0.2062382,3.1315129,0.1567728,0.5322495,0.1022345,-0.0516858,0.1454188,0.0516858,0.2097401,0.0729148,-0.0000707,0.5928211,-0.0470347,3.1302545,12.391016,2.4185438,0.4851564,0.1053317,48.60,,,,
,Pix4d,Rice_Station,4/30/2021,120,120,,,401,4,1,"12"""" Fill",Cereal Rye+ Crimson Clover+ Kale (CR+CC+KA),0.8:1.04,MIX (CR+CC+KA),22.8611622,-0.3267957,0.233692,0.4389479,0.3267957,1.1263535,0.1281041,2.4423943,0.1042188,0.3193533,0.1510502,0.005494,0.0860086,-0.005494,0.2032081,-0.012739,0.0002546,0.6780841,0.0303033,2.27771,7.6834168,2.0660548,0.3114859,0.0667448,49.00,,,,
,Pix4d,Rice_Station,4/30/2021,120,120,,,402,4,1,"12"""" Fill",NC,0.8:1.04,NO,23.0833282,-0.3405802,0.2423352,0.447848,0.3405802,1.2119662,0.1338231,2.3902812,0.1092579,0.33731,0.1509112,0.0157176,0.079607,-0.0157176,0.2119319,-0.0266973,0.0002754,0.6777269,0.0390531,2.2807188,8.0474968,2.2006855,0.3184977,0.0716951,43.36,,,,
,Pix4d,Rice_Station,2/5/2021,36,120,,,205,2,2,"6"""" Fill",Triticale (TR),0.4:0.5,One (TR),2.1811872,-0.2093414,0.1149281,0.2447175,0.2093414,0.5369431,0.0616449,1.6296248,0.0515945,0.1323756,0.1822001,0.0704775,0.0213052,-0.0704775,0.2021334,-0.1091345,0.0004681,0.764814,0.1123272,1.334689,3.0066392,1.772819,0.1410287,0.0322697,53.71,,,,
,Pix4d,Rice_Station,4/30/2021,120,120,,,404,4,1,"12"""" Fill",Cereal Rye+ Black Oat+ Triticale (CR+BO+TR),0.8:1.04,MIX (CR+BO+TR),23.9811268,-0.3933052,0.2896453,0.5565335,0.3933052,1.4035848,0.165364,2.7459188,0.1294208,0.4161851,0.1199038,-0.0140751,0.1083035,0.0140751,0.2095426,0.0190302,0.0000339,0.6389437,-0.0064025,2.5996041,9.9555349,2.2821913,0.3982214,0.0831076,47.13,,,,
,Pix4d,Rice_Station,4/30/2021,120,120,,,405,4,1,"12"""" Fill",Cereal Rye (CR),0.8:1.04,One (CR),24.2868633,-0.4070816,0.2944395,0.5729403,0.4070816,1.4673378,0.1680085,2.5750239,0.1308286,0.4183193,0.113284,-0.0161222,0.1087605,0.0161222,0.2057071,0.0220919,0.0000322,0.6417218,-0.0087645,2.6510129,10.0102396,2.3466039,0.4145432,0.0822997,53.07,,,,
,Pix4d,Rice_Station,4/30/2021,120,120,,,406,4,1,"12"""" Fill",Black Oat (BO),0.8:1.04,One (BO),23.9872589,-0.4196247,0.3409605,0.5877674,0.4196247,1.6304891,0.1767004,2.8997967,0.1503422,0.4565606,0.1205901,-0.0388194,0.1231031,0.0388194,0.1867435,0.0548161,0.0000088,0.6395885,-0.0235589,3.0938497,11.8876009,2.3456709,0.4386581,0.0978483,39.02,,,,
,Pix4d,Rice_Station,2/5/2021,36,120,,,205,2,3,No Fill No Cut,Triticale (TR),0.09:-0.09,One (TR),2.7800853,-0.2283895,0.1383612,0.2840349,0.2283895,0.5999978,0.0744246,1.4056842,0.0602071,0.1621084,0.174227,0.0635468,0.0194889,-0.0635468,0.1811666,-0.1004191,0.0003751,0.7876364,0.0990856,1.4096696,3.8219855,1.8191274,0.1672989,0.0385707,53.71,,,,
,Pix4d,Rice_Station,4/30/2021,120,120,,,102,1,2,"6"""" Fill",Cereal Rye+ Black Oat+ Triticale (CR+BO+TR),0.4:0.5,MIX (CR+BO+TR),23.694437,-0.4555743,0.3420212,0.6201798,0.4555743,1.9732693,0.2157747,2.7566392,0.1514957,0.6027071,0.1053596,-0.0576539,0.1470774,0.0576539,0.2006324,0.0809507,0.0000506,0.5984333,-0.0346465,3.7605369,11.7013025,2.4998441,0.4805249,0.1070691,54.65,,,,
,Pix4d,Rice_Station,4/30/2021,120,120,,,103,1,2,"6"""" Fill",Black Oat (BO),0.4:0.5,One (BO),23.5795441,-0.4710665,0.3868865,0.6583489,0.4710665,1.9843522,0.2250868,3.1336505,0.1703759,0.6116276,0.1071929,-0.0779184,0.1619641,0.0779184,0.187964,0.1097485,-0.000029,0.5914937,-0.060912,3.7560058,13.5690088,2.4646928,0.5156699,0.1200008,56.88,,,,
,Pix4d,Rice_Station,4/30/2021,120,120,,,104,1,2,"6"""" Fill",Cereal Rye+ Crimson Clover+ Kale (CR+CC+KA),0.4:0.5,MIX (CR+CC+KA),24.098135,-0.4625306,0.3954932,0.660226,0.4625306,1.9139787,0.2126866,3.5071833,0.1728321,0.5712186,0.1044938,-0.1035349,0.1831059,0.1035349,0.178777,0.145429,-0.0000901,0.5732386,-0.0788695,3.9346702,14.0186167,2.2766261,0.5223341,0.115754,56.05,,,,
,Pix4d,Rice_Station,4/30/2021,120,120,,,105,1,2,"6"""" Fill",NC,0.4:0.5,NO,23.8304424,-0.4511565,0.358051,0.626821,0.4511565,1.8465676,0.2104081,2.9677894,0.1579593,0.5670303,0.1110941,-0.0591192,0.1458738,0.0591192,0.1934807,0.083491,0.0000092,0.6060541,-0.0444265,3.4300365,12.4298668,2.4380567,0.4841529,0.109086,51.59,,,,
,Pix4d,Rice_Station,4/30/2021,120,120,,,106,1,2,"6"""" Fill",Cereal Rye (CR),0.4:0.5,One (CR),23.6235485,-0.4753795,0.3641044,0.6623728,0.4753795,2.05479,0.2310735,2.8557007,0.1583245,0.6425725,0.0952133,-0.0897902,0.1697927,0.0897902,0.1786627,0.1277539,-0.0000192,0.5877143,-0.0689893,3.9831293,12.3530693,2.439415,0.5250399,0.1097289,51.70,,,,
,Pix4d,Rice_Station,4/30/2021,120,120,,,201,2,2,"6"""" Fill",NC,0.4:0.5,NO,23.5402374,-0.3744985,0.2738855,0.508309,0.3744985,1.3909358,0.1604674,2.644717,0.1228939,0.4171939,0.1333779,-0.0060389,0.1011823,0.0060389,0.2120639,0.0065055,0.0001567,0.6474416,0.0122429,2.603972,9.2981043,2.267797,0.3690016,0.0829246,51.13,,,,
,Pix4d,Rice_Station,4/30/2021,120,120,,,202,2,2,"6"""" Fill",Cereal Rye+ Black Oat+ Triticale (CR+BO+TR),0.4:0.5,MIX (CR+BO+TR),23.5704308,-0.4448607,0.3546343,0.6259771,0.4448607,1.7573055,0.2028997,3.1202228,0.1572583,0.5356544,0.1084388,-0.0548214,0.14434,0.0548214,0.1999319,0.0777167,-0.0000311,0.6015739,-0.0423505,3.2767835,12.4675856,2.4033654,0.476848,0.1066356,53.08,,,,
,Pix4d,Rice_Station,4/30/2021,120,120,,,203,2,2,"6"""" Fill",Black Oat (BO),0.4:0.5,One (BO),23.4422512,-0.4757026,0.3918093,0.6683236,0.4757026,1.9836831,0.2230706,3.2521901,0.1735871,0.6005342,0.1029277,-0.0751767,0.1626119,0.0751767,0.1959417,0.1063303,-0.0000684,0.5834965,-0.0618575,3.6801224,13.8937035,2.4986296,0.5210295,0.1201723,50.77,,,,
,Pix4d,Rice_Station,4/30/2021,120,120,,,204,2,2,"6"""" Fill",Cereal Rye+ Crimson Clover+ Kale (CR+CC+KA),0.4:0.5,MIX (CR+CC+KA),23.3948841,-0.5019458,0.3973427,0.7070499,0.5019458,2.106545,0.2412006,3.2070057,0.1764247,0.6493611,0.0878843,-0.0872162,0.1782417,0.0872162,0.2052702,0.1218156,-0.000106,0.5583236,-0.0752515,3.8776329,14.0274668,2.5698471,0.5563552,0.1226696,53.48,,,,
,Pix4d,Rice_Station,2/5/2021,36,120,,,205,2,4,"6"""" Cut",Triticale (TR),0.4:-0.6,One (TR),2.5356033,-0.173608,0.0780298,0.1675965,0.173608,0.4229478,0.0382834,1.3215358,0.0352857,0.0799025,0.201958,0.0831284,0.0082468,-0.0831284,0.20115,-0.1298032,0.0006683,0.7858395,0.1375264,1.2036655,1.4080243,1.6835153,0.0918876,0.0208059,53.71,,,,
,Pix4d,Rice_Station,4/30/2021,120,120,,,206,2,2,"6"""" Fill",Cereal Rye (CR),0.4:0.5,One (CR),23.6742287,-0.4059363,0.3094099,0.5840053,0.4059363,1.4095759,0.1754085,3.0194438,0.1389765,0.4328353,0.1148365,-0.019727,0.1161759,0.019727,0.214877,0.0281976,-0.0000281,0.6232318,-0.0173115,2.5575724,10.8901844,2.2993484,0.4190781,0.0908214,46.40,,,,
,Pix4d,Rice_Station,4/30/2021,120,120,,,301,3,2,"6"""" Fill",Cereal Rye+ Black Oat+ Triticale (CR+BO+TR),0.4:0.5,MIX (CR+BO+TR),23.5532818,-0.4035518,0.2888962,0.5583776,0.4035518,1.4186779,0.1723457,2.6337719,0.131181,0.4278261,0.1175326,0.0051586,0.0964415,-0.0051586,0.2268597,-0.0077764,0.0000629,0.6381922,0.0120652,2.4468744,9.9994984,2.4149499,0.3959098,0.0881416,50.04,,,,
,Pix4d,Rice_Station,4/2/2021,92,60,,,205,2,5,"12"""" Cut",Triticale (TR),-0.9:-1.1,One (TR),10.4255648,-0.1696104,0.1040589,0.1788485,0.1696104,0.4196522,0.0503442,4.1158652,0.0520697,0.1071932,0.3594396,0.0701717,0.0358071,-0.0701717,0.2376094,-0.104374,0.0019844,0.7109284,0.1185076,1.2332945,2.8480003,1.6373271,0.1008054,0.0456501,53.71,,,,
,Pix4d,Rice_Station,4/30/2021,120,120,,,303,3,2,"6"""" Fill",Black Oat (BO),0.4:0.5,One (BO),23.8615055,-0.301503,0.2048196,0.4055929,0.301503,0.9272097,0.0995494,2.1905129,0.0920086,0.2286788,0.1534836,0.0359799,0.0576891,-0.0359799,0.2069586,-0.0555799,0.0002411,0.7089939,0.0553111,1.8267679,6.6302423,2.0491095,0.2665001,0.0526183,46.96,,,,
,Pix4d,Rice_Station,4/30/2021,120,120,,,304,3,2,"6"""" Fill",NC,0.4:0.5,NO,23.9357548,-0.3889162,0.3032086,0.5483303,0.3889162,1.373585,0.1605667,2.882262,0.1347358,0.4011082,0.1237072,-0.0219534,0.1125993,0.0219534,0.2015666,0.0298352,0.0000384,0.640902,-0.0088636,2.6355765,10.5200768,2.2209268,0.3979485,0.0862122,46.49,,,,
,Pix4d,Rice_Station,4/30/2021,120,120,,,305,3,2,"6"""" Fill",Cereal Rye (CR),0.4:0.5,One (CR),23.7647228,-0.5222018,0.4014573,0.7344685,0.5222018,2.2528462,0.2624035,3.0497983,0.1762557,0.7210341,0.0768712,-0.1025258,0.1890397,0.1025258,0.1946098,0.1444123,-0.0001183,0.5524628,-0.0906526,4.1616549,13.9098263,2.6177511,0.5864723,0.1246743,54.94,,,,
,Pix4d,Rice_Station,4/30/2021,120,120,,,306,3,2,"6"""" Fill",Cereal Rye+ Crimson Clover+ Kale (CR+CC+KA),0.4:0.5,MIX (CR+CC+KA),23.5255146,-0.4835069,0.393702,0.6990529,0.4835069,1.9492455,0.2216419,3.5700314,0.1751475,0.5803707,0.0907895,-0.0990799,0.1906983,0.0990799,0.2076985,0.1369995,-0.0001459,0.5433085,-0.0857809,3.7959938,14.1062679,2.3813055,0.547142,0.1154146,48.60,,,,
,Pix4d,Rice_Station,4/30/2021,120,120,,,401,4,2,"6"""" Fill",Cereal Rye+ Crimson Clover+ Kale (CR+CC+KA),0.4:0.5,MIX (CR+CC+KA),23.5619278,-0.3584543,0.2609925,0.5017533,0.3584543,1.2286013,0.1365006,2.7008944,0.1169982,0.3313453,0.1318029,-0.0102875,0.1050713,0.0102875,0.2115847,0.0103904,0.0001177,0.6465489,0.0064204,2.4150925,8.8789759,2.1262186,0.358684,0.0701412,49.00,,,,
,Pix4d,Rice_Station,4/30/2021,120,120,,,402,4,2,"6"""" Fill",NC,0.4:0.5,NO,23.4953403,-0.3102138,0.2101612,0.4054212,0.3102138,0.992547,0.1088779,2.1301713,0.0948403,0.2578191,0.1543975,0.0366492,0.0585066,-0.0366492,0.2107681,-0.0570268,0.0002927,0.7053252,0.0610355,1.9192717,6.7871966,2.101361,0.2727063,0.0583251,43.36,,,,
,Pix4d,Rice_Station,4/2/2021,92,60,,,205,2,1,"12"""" Fill",Triticale (TR),0.8:1.04,One (TR),12.4749689,-0.331066,0.3500342,0.4620865,0.331066,1.1164893,0.1423018,5.2829819,0.1676764,0.3474075,0.2760022,0.0052898,0.0916582,-0.0052898,0.2162469,-0.0100573,0.000568,0.6569888,0.0213592,2.2006145,15.1067696,2.0860255,0.3202016,0.1372477,53.71,,,,
,Pix4d,Rice_Station,4/30/2021,120,120,,,404,4,2,"6"""" Fill",Cereal Rye+ Black Oat+ Triticale (CR+BO+TR),0.4:0.5,MIX (CR+BO+TR),24.1898251,-0.438925,0.3109676,0.6183195,0.438925,1.6206552,0.1956125,2.527859,0.1377302,0.4947385,0.0981248,-0.0230913,0.1165778,0.0230913,0.207483,0.0331465,-0.0000188,0.6286073,-0.020832,2.7987258,10.5261812,2.4792817,0.4540734,0.09108,47.13,,,,
,Pix4d,Rice_Station,4/30/2021,120,120,,,405,4,2,"6"""" Fill",Cereal Rye (CR),0.4:0.5,One (CR),24.6555271,-0.4438612,0.3157223,0.6253461,0.4438612,1.6537832,0.1858567,2.5253336,0.1395094,0.4641405,0.096495,-0.0275722,0.1196178,0.0275722,0.204215,0.0396434,-0.0000249,0.627663,-0.0240158,2.8619211,10.6941824,2.488729,0.4622161,0.0867068,53.07,,,,
,Pix4d,Rice_Station,4/2/2021,92,60,,,205,2,2,"6"""" Fill",Triticale (TR),0.4:0.5,One (TR),12.9020729,-0.3503696,0.3744761,0.4872045,0.3503696,1.2163476,0.1575437,5.1074309,0.1785039,0.3910111,0.2631358,0.0023259,0.0938799,-0.0023259,0.2147074,-0.005802,0.000476,0.6557268,0.0175168,2.3223689,16.1724644,2.1727211,0.3417088,0.1513584,53.71,,,,
,Pix4d,Rice_Station,4/30/2021,120,120,,,102,1,3,No Fill No Cut,Cereal Rye+ Black Oat+ Triticale (CR+BO+TR),0.09:-0.09,MIX (CR+BO+TR),24.4402676,-0.414531,0.3015255,0.5950713,0.414531,1.4719931,0.158611,2.7830236,0.1340797,0.3840729,0.1047144,-0.0268464,0.1221677,0.0268464,0.2125712,0.0379583,-0.0000272,0.6186698,-0.0224034,2.6743259,10.3546276,2.3198662,0.432338,0.0775303,54.65,,,,
,Pix4d,Rice_Station,4/30/2021,120,120,,,103,1,3,No Fill No Cut,Black Oat (BO),0.09:-0.09,One (BO),24.374115,-0.4163093,0.3252592,0.5988498,0.4163093,1.4867842,0.1605006,2.9859385,0.1441445,0.3903463,0.1129178,-0.0306668,0.1222417,0.0306668,0.2037547,0.0438496,-0.0000474,0.6257004,-0.0260698,2.720969,11.3653641,2.3154745,0.4366066,0.0850981,56.88,,,,
,Pix4d,Rice_Station,4/30/2021,120,120,,,104,1,3,No Fill No Cut,Cereal Rye+ Crimson Clover+ Kale (CR+CC+KA),0.09:-0.09,MIX (CR+CC+KA),24.8174877,-0.4122828,0.3076315,0.5968775,0.4122828,1.4534167,0.1573882,2.873702,0.136327,0.379971,0.1058178,-0.032728,0.1254836,0.032728,0.2065805,0.0460255,-0.0000462,0.6201197,-0.0279507,2.6900663,10.6203947,2.2773347,0.4345825,0.0782532,56.05,,,,
,Pix4d,Rice_Station,4/30/2021,120,120,,,105,1,3,No Fill No Cut,NC,0.09:-0.09,NO,24.9202518,-0.3905874,0.3011472,0.5627632,0.3905874,1.3306384,0.1433084,2.9065187,0.1339537,0.3398125,0.11866,-0.0162992,0.1091978,0.0162992,0.2063745,0.0228109,-0.0000244,0.6404092,-0.0114563,2.4588668,10.5083284,2.2386808,0.400845,0.0765088,51.59,,,,
,Pix4d,Rice_Station,4/30/2021,120,120,,,106,1,3,No Fill No Cut,Cereal Rye (CR),0.09:-0.09,One (CR),24.9214725,-0.3910446,0.276918,0.5608491,0.3910446,1.3366921,0.1484981,2.5796871,0.1226526,0.3551762,0.1087172,-0.0155047,0.1089804,0.0155047,0.2075943,0.0210918,0.0000063,0.6400815,-0.0096654,2.4680603,9.3475742,2.2424052,0.4001541,0.0707214,51.70,,,,
,Pix4d,Rice_Station,4/30/2021,120,120,,,201,2,3,No Fill No Cut,NC,0.09:-0.09,NO,24.8142719,-0.3740473,0.2758902,0.529412,0.3740473,1.2529008,0.1352389,2.574054,0.1226313,0.3188141,0.1220388,-0.001036,0.0933558,0.001036,0.2044565,-0.000056,0.0000389,0.6629571,0.0073712,2.3125863,9.4013224,2.2252398,0.3712151,0.0702596,51.13,,,,
,Pix4d,Rice_Station,4/30/2021,120,120,,,202,2,3,No Fill No Cut,Cereal Rye+ Black Oat+ Triticale (CR+BO+TR),0.09:-0.09,MIX (CR+BO+TR),24.6409245,-0.3824699,0.2809517,0.5518878,0.3824699,1.2757765,0.1392723,2.7422335,0.1248636,0.3281422,0.115115,-0.0112111,0.1049131,0.0112111,0.2080465,0.0152261,-0.0000081,0.6442991,-0.0062152,2.3769045,9.6411963,2.2113276,0.3887213,0.0701061,53.08,,,,
,Pix4d,Rice_Station,4/30/2021,120,120,,,203,2,3,No Fill No Cut,Black Oat (BO),0.09:-0.09,One (BO),24.5506592,-0.3972081,0.3003947,0.5677878,0.3972081,1.3700349,0.1448981,2.792006,0.1339063,0.3459864,0.1163473,-0.014014,0.1075151,0.014014,0.207736,0.0190545,-0.0000071,0.6416537,-0.0085563,2.5039344,10.4187059,2.2831328,0.4048811,0.0762906,50.77,,,,
,Pix4d,Rice_Station,4/30/2021,120,120,,,204,2,3,No Fill No Cut,Cereal Rye+ Crimson Clover+ Kale (CR+CC+KA),0.09:-0.09,MIX (CR+CC+KA),24.462513,-0.4019262,0.2858632,0.5695975,0.4019262,1.4021586,0.1550621,2.5812361,0.1274151,0.375298,0.1083282,-0.0125237,0.1081349,0.0125237,0.2127435,0.0164311,0.0000095,0.6371649,-0.0061579,2.5325332,9.7224426,2.31411,0.4078964,0.0755085,53.48,,,,
,Pix4d,Rice_Station,4/2/2021,92,60,,,205,2,3,No Fill No Cut,Triticale (TR),0.09:-0.09,One (TR),13.9058323,-0.3444946,0.3648965,0.4832188,0.3444946,1.17015,0.1496022,4.7135444,0.1709369,0.3650545,0.2538952,0.0010214,0.0918498,-0.0010214,0.2071894,-0.0042692,0.0004135,0.6662406,0.0162426,2.2799573,15.2643728,2.1276631,0.3370202,0.1378968,53.71,,,,
,Pix4d,Rice_Station,4/30/2021,120,120,,,206,2,3,No Fill No Cut,Cereal Rye (CR),0.09:-0.09,One (CR),24.3770809,-0.3530233,0.2502498,0.5077528,0.3530233,1.1241179,0.125265,2.6396763,0.1118654,0.290546,0.1226966,0.002078,0.0934004,-0.002078,0.2119135,-0.0046817,0.0000438,0.6563364,0.0097142,2.1593256,8.4854956,2.1182129,0.348222,0.0621315,46.40,,,,
,Pix4d,Rice_Station,4/30/2021,120,120,,,301,3,3,No Fill No Cut,Cereal Rye+ Black Oat+ Triticale (CR+BO+TR),0.09:-0.09,MIX (CR+BO+TR),24.0802937,-0.3591278,0.2548648,0.5067894,0.3591278,1.171137,0.1269883,2.5516241,0.1142335,0.2972205,0.1261768,0.0074273,0.0884283,-0.0074273,0.2127775,-0.0126454,0.0000762,0.662342,0.0170838,2.1911795,8.6323595,2.1811578,0.3491621,0.0645068,50.04,,,,
,Pix4d,Rice_Station,4/2/2021,92,60,,,205,2,4,"6"""" Cut",Triticale (TR),0.4:-0.6,One (TR),10.4297972,-0.1561868,0.1283346,0.1751939,0.1561868,0.3823721,0.052092,4.3028898,0.060809,0.1113934,0.43542,0.058158,0.0293757,-0.058158,0.1921048,-0.0905106,0.0022207,0.7624732,0.1005867,1.2317758,4.0374308,1.554875,0.0989877,0.0583417,53.71,,,,
,Pix4d,Rice_Station,4/30/2021,120,120,,,303,3,3,No Fill No Cut,Black Oat (BO),0.09:-0.09,One (BO),24.3663521,-0.350956,0.2342103,0.4711131,0.350956,1.149061,0.1123755,1.9817504,0.104734,0.2578068,0.1286598,0.0314673,0.0630334,-0.0314673,0.209103,-0.0487489,0.0001581,0.6998355,0.0473273,2.061677,7.6231384,2.2651942,0.3203287,0.0568874,46.96,,,,
,Pix4d,Rice_Station,4/30/2021,120,120,,,304,3,3,No Fill No Cut,NC,0.09:-0.09,NO,24.5959091,-0.3485628,0.2487291,0.495403,0.3485628,1.1036298,0.1148036,2.5002074,0.1110074,0.2621023,0.1261141,0.0111445,0.082396,-0.0111445,0.2069635,-0.0181287,0.000059,0.6750579,0.019449,2.0873652,8.395874,2.1441541,0.3366739,0.0588717,46.49,,,,
,Pix4d,Rice_Station,4/30/2021,120,120,,,305,3,3,No Fill No Cut,Cereal Rye (CR),0.09:-0.09,One (CR),24.8621674,-0.3398832,0.2485658,0.4969031,0.3398832,1.0503842,0.1191931,2.7508907,0.1108319,0.2731002,0.12938,0.0027055,0.0904543,-0.0027055,0.2060875,-0.0052578,0.0000325,0.6645797,0.0079588,2.0646315,8.4915619,2.0549581,0.3357486,0.0606835,54.94,,,,
,Pix4d,Rice_Station,4/30/2021,120,120,,,306,3,3,No Fill No Cut,Cereal Rye+ Crimson Clover+ Kale (CR+CC+KA),0.09:-0.09,MIX (CR+CC+KA),24.6703873,-0.3455653,0.2385766,0.4884697,0.3455653,1.078627,0.1172791,2.4149008,0.1070195,0.2680968,0.127342,0.0184297,0.0777879,-0.0184297,0.2131608,-0.0284056,0.0000858,0.6752674,0.0265723,2.0224884,7.9970956,2.1482332,0.3279165,0.0586471,48.60,,,,
,Pix4d,Rice_Station,4/30/2021,120,120,,,401,4,3,No Fill No Cut,Cereal Rye+ Crimson Clover+ Kale (CR+CC+KA),0.09:-0.09,MIX (CR+CC+KA),24.7621021,-0.3620847,0.2485518,0.5082467,0.3620847,1.1664858,0.1215513,2.293371,0.1109299,0.2793694,0.1200121,0.0152054,0.0795031,-0.0152054,0.2096063,-0.0238961,0.0000724,0.6763321,0.0232391,2.1290131,8.2825165,2.2223289,0.3469374,0.0599275,49.00,,,,
